,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
RAB33A,0.66557911908646,0.544049815498155,0.4605101790532258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN2,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHIA,0.6200380641653072,0.5098400984009835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASD1,0.8296628602501359,0.7924354243542435,0.7630610743193524,0.73281881661154,0.7290640394088669,0.6843553459119497,0.6501141552511416,0.6340033500837521,0.6069651741293531,0.5792682926829269,0.54,0.46774193548387094,0.0,0.0,0.0,0.0
HYOU1,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT2,0.7672648178357803,0.6642066420664207,0.6166298749080206,0.5611907386990077,0.5073891625615763,0.4830974842767296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYL1,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTTN,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCDC,0.7317835780315388,0.6713560885608856,0.6169977924944813,0.556229327453142,0.5229885057471263,0.3789308176100635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A4,0.6922240348015225,0.5964022140221402,0.5188864361049808,0.4233737596471843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM1L,0.6200380641653072,0.5098400984009835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB43,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG3,0.6851549755301793,0.6005535055350554,0.5469708118714741,0.4483645718485804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT2,0.8026101141924958,0.7195571955719557,0.6578366445916115,0.6067622197721425,0.5599343185550082,0.5208333333333334,0.4845890410958904,0.4698492462311557,0.31094527363184093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD86,0.7990755845568243,0.7343173431734317,0.6298749080206034,0.5735023888276368,0.5101258894362342,0.47405660377358494,0.4611872146118723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC3B,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAI2,0.6441000543773789,0.5837177121771218,0.5160657346087828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SESN2,0.8685426862425231,0.7659132841328413,0.7170713760117734,0.6569276001470047,0.6231527093596059,0.5683962264150944,0.523972602739726,0.5041876046901173,0.4465174129353234,0.4227642276422764,0.2983333333333335,0.0,0.0,0.0,0.0,0.0
CHD2,0.7707993474714518,0.6893450184501845,0.6295069904341427,0.5703785373024622,0.5322933771209631,0.49960691823899384,0.3176369863013691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2IP,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6B2,0.8189233278955954,0.7446955719557196,0.7041942604856513,0.6595001837559721,0.6056376573617953,0.5322327044025157,0.4965753424657536,0.46147403685092125,0.4203980099502488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT4A1,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICMT,0.6869222403480152,0.5936346863468634,0.5425558008339469,0.42658948915839573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKACB,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRG,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A11,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASP1,0.6343121261555192,0.5558118081180812,0.49153789551140686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDA1,0.7056824361065795,0.6104704797047971,0.5045376502330144,0.3351708930540245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEFV,0.7230831973898857,0.6208487084870848,0.5732155997056659,0.4838294744579157,0.41351943076081354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA2B,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLN2,0.7789559543230016,0.7064114391143911,0.6582045621780721,0.5871003307607497,0.5465243568691845,0.49567610062893086,0.4748858447488586,0.3689279731993301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB10,0.7782762370853724,0.6946494464944649,0.6515820456217807,0.5986769570011027,0.5519978106185003,0.5043238993710694,0.4754566210045662,0.3689279731993301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRG,0.6783578031538879,0.6060885608856088,0.5582536178562671,0.4479970599044438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FURIN,0.7406199021207177,0.6416051660516605,0.5735835172921265,0.5299522234472618,0.5013683634373288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIH,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGF,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPP,0.7432028276237085,0.6505996309963099,0.5860927152317881,0.52425578831312,0.42227695675971877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRIP1,0.6742794997281131,0.6127767527675276,0.5607064017660047,0.45736861447996713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX22,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD12,0.6540239260467645,0.5668819188191881,0.48528329654157853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF1,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN3A,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR176,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK9,0.6689777052746058,0.540359778597786,0.4833210694137871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTC4S,0.7122077215878194,0.6270756457564576,0.5716212901643368,0.5325248070562291,0.4181718664477322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A3,0.7350462207721588,0.6642066420664207,0.6004415011037527,0.5538404998162437,0.5227148330596605,0.385809748427674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR50,0.7994834148994018,0.7453874538745388,0.6714495952906548,0.6148474825431828,0.5670498084291188,0.5259433962264151,0.48002283105022847,0.46147403685092125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH1A,0.6861065796628601,0.6298431734317343,0.5500367917586461,0.5121278941565598,0.3946360153256736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR171,0.6776780859162588,0.6199261992619925,0.5451312239391713,0.4531422271223771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX2,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM33,0.7606035889070146,0.6612084870848708,0.5934510669610007,0.5420801176038221,0.5054734537493157,0.4736635220125788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR113,0.6200380641653072,0.5098400984009835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK4,0.7994834148994018,0.75,0.7093451066961001,0.6115398750459389,0.5651340996168582,0.5196540880503144,0.4902968036529682,0.46147403685092125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS7B,0.7771886895051657,0.639760147601476,0.5864606328182487,0.5503491363469313,0.5062944718117132,0.4103773584905662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHBP1,0.6182707993474714,0.5246002460024607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A10,0.6774061990212071,0.5998616236162362,0.5500367917586465,0.4196986402058024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG1,0.6582381729200651,0.5588099630996309,0.4941133186166334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM69,0.6430125067971724,0.5853321033210332,0.5177826833456002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS18B,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK8IP2,0.7599238716693855,0.6789667896678967,0.5934510669610007,0.5363836824696802,0.5024630541871921,0.4720911949685536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT85,0.6779499728113104,0.5980166051660516,0.545499141525632,0.4281514149209832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBR1,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRH1,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCRB4D,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPP40,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIL4,0.6182707993474714,0.5246002460024607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA1,0.6430125067971724,0.5853321033210332,0.5177826833456002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMFG,0.6742794997281131,0.6127767527675276,0.5607064017660047,0.45736861447996713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB7,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXTL1,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF4,0.7366775421424687,0.654520295202952,0.5901398086828551,0.5503491363469312,0.5043787629994525,0.38148584905660465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP2,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFAR2,0.7935019032082653,0.6875,0.6096394407652685,0.5613744946710768,0.5336617405582923,0.5058962264150944,0.3730022831050213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLR1,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLXIP,0.6468189233278956,0.5758763837638377,0.4796418935491805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPSM1,0.7098966829798803,0.5998616236162362,0.5583762570517538,0.5167217934582874,0.44061302681992326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR84,0.7514953779227841,0.6907287822878229,0.6199411331861663,0.567805953693495,0.5347564313081553,0.48663522012578636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZGP1,0.6595976073953235,0.5588099630996309,0.4974245768947783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF183,0.6441000543773789,0.5837177121771218,0.5160657346087828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS13,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G3,0.7218597063621532,0.6201568265682657,0.5375275938189845,0.5121278941565599,0.4386973180076635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNH2,0.6674823273518216,0.5901752767527675,0.5489330389992643,0.460033076074972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN4A,0.708537248504622,0.6109317343173432,0.5599705665930832,0.5132304299889746,0.3918992884510166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPS,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN1,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USF1,0.7668569874932027,0.6826568265682657,0.6306107431935246,0.5845277471517824,0.540503557744937,0.49135220125786183,0.4697488584474887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAU,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEB2,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF512B,0.7272974442631864,0.6628228782287823,0.6070640176600441,0.5503491363469312,0.5071154898741105,0.3616352201257862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAV3,0.6646275149537791,0.6014760147601476,0.5344616139318129,0.42263873575890815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3AR1,0.7872485046220772,0.6535977859778598,0.5831493745401031,0.5303197353914001,0.49726327312534196,0.4693396226415095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6B,0.6441000543773789,0.5837177121771218,0.5160657346087828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO2,0.6430125067971724,0.5853321033210332,0.5177826833456002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABGAP1,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP3,0.7460576400217509,0.6086254612546125,0.551140544518028,0.5235207644248437,0.43076081007115735,0.3791273584905669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2RG,0.824768896139206,0.7608394833948339,0.7233259749816041,0.6773245130466741,0.6280788177339901,0.5758647798742138,0.5228310502283106,0.49664991624790616,0.43905472636815923,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0
IRF2BP1,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLK1,0.7187330070690592,0.6510608856088561,0.5757910228108903,0.5284821756707092,0.4967159277504104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT7B,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTNAP1,0.7185970636215334,0.6644372693726938,0.5978660779985283,0.5437339213524439,0.493431855500821,0.41116352201257866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBP2,0.77705274605764,0.691420664206642,0.6243561442236939,0.5852627710400589,0.5377668308702791,0.49174528301886805,0.4691780821917809,0.3475711892797326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL17,0.6582381729200651,0.5588099630996309,0.4941133186166334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFNB2,0.6794453507340945,0.6081642066420664,0.5570272259013984,0.4773980154354976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD3,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA9,0.8076400217509515,0.739160516605166,0.6773362766740251,0.6109886071297317,0.5706075533661741,0.5338050314465409,0.4823059360730594,0.46231155778894467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB1,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGIP1,0.8323817292006525,0.7396217712177121,0.6861662987490802,0.6411245865490629,0.6009852216748768,0.5444182389937107,0.49372146118721455,0.47654941373534343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA2,0.792142468733007,0.7202490774907749,0.6633554083885209,0.6076809996324881,0.560207991242474,0.5039308176100631,0.47260273972602745,0.4589614740368509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKP,0.6794453507340945,0.6081642066420664,0.5570272259013984,0.4773980154354976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KALRN,0.8110386079390972,0.6969557195571956,0.6276674025018396,0.5670709298052186,0.5320197044334976,0.4874213836477989,0.4680365296803654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIWIL2,0.7203643284393692,0.6356088560885609,0.5580083394652932,0.5192943770672543,0.3946360153256745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBRD1,0.6794453507340945,0.6081642066420664,0.5570272259013984,0.4773980154354976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHM,0.8185154975530179,0.7013376383763837,0.6368653421633554,0.5790150679897098,0.5467980295566502,0.5110062893081762,0.485730593607306,0.3174204355108886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS9,0.6186786296900488,0.5264452644526443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA2,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV1,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A2,0.6302338227297444,0.5807195571955719,0.499141525631594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELPLG,0.6590538336052202,0.5484317343173432,0.45940642629384404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA4B,0.6958945078847198,0.6386070110701106,0.5610743193524651,0.5141492098493199,0.4124247400109502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G1B,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINGO4,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEE1,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KA5,0.7343665035345296,0.66190036900369,0.5890360559234732,0.5365674384417491,0.5005473453749314,0.34650157232704343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ4,0.6521207177814029,0.5680350553505535,0.47853814078979856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP46A1,0.6441000543773789,0.5837177121771218,0.5160657346087828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMACHC,0.6556552474170745,0.5479704797047971,0.4773117488349283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM52,0.6854268624252311,0.5980166051660516,0.5478292862398826,0.43540977581771134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS12,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MON2,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSG1,0.6487221315932572,0.5800276752767527,0.5003679175864623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3TC2,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKG,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBP,0.6396139206090266,0.5553505535055351,0.47203826342899424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD2,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.7750135943447525,0.7075645756457565,0.6225165562913907,0.5668871738331497,0.5276409414340449,0.483490566037736,0.46575342465753433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSTL1,0.6112017400761283,0.5176814268142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CADM3,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM6SF1,0.8508700380641653,0.7361623616236163,0.6475349521707138,0.5940830576993753,0.5599343185550082,0.5235849056603774,0.4931506849315068,0.47654941373534343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG7,0.6396139206090266,0.5837177121771218,0.5004905567819502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL12,0.6302338227297444,0.5807195571955719,0.499141525631594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL14A1,0.6668026101141924,0.5964022140221402,0.5290654893303903,0.4320102903344316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ART1,0.6967101685698749,0.6388376383763837,0.5692911454500862,0.5090040426313853,0.3824575807334467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAB2,0.7464654703643284,0.661669741697417,0.5971302428256071,0.5453877251010656,0.5218938149972631,0.37382075471698145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMPCB,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALR3,0.6435562805872757,0.5756457564575646,0.48700024527839336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD11,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDXK,0.6005981511691136,0.5659594095940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTS2R,0.7490483958673191,0.6531365313653137,0.5978660779985283,0.5459389930172729,0.5123152709359605,0.3582940251572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR90,0.689505165851006,0.5975553505535055,0.5313956340446434,0.4296214626975334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXH1,0.6430125067971724,0.5853321033210332,0.5177826833456002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF21A,0.6533442088091354,0.5525830258302583,0.4515575177826863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC3,0.6794453507340945,0.6081642066420664,0.5570272259013984,0.4773980154354976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXE3,0.7096247960848286,0.628920664206642,0.5745646308560216,0.5180080852627708,0.3973727422003324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL3L,0.6233007069059271,0.490774907749076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCRL5,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.5696030451332246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
