,1,2,3,4,5,6,7,8,9,10,11,12,13,14
CYP24A1,0.00033142577384559296,0.00035128452343348925,0.0002533587194346029,0.00021315928957613324,0.00011793995383541886,2.403933538712907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCHSD1,6.908117087896301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G3,0.0007088622742494085,0.0003763199425885131,3.197512831981943e-05,4.13851332785305e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC3,0.0002370757086397843,0.00013467098346537233,5.3780850787627107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EREG,0.0002307907510166445,0.00012498367438801687,3.49767162401598e-05,3.694724367188345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYL2,0.00012676799057414448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHDRBS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB1,0.00036536339248065334,2.6018126432488675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS4,0.00010465392471800031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN4,0.0005761588386397683,0.00035479672066142533,0.00018080506777841054,4.694469328415242e-05,6.073491146589557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHX6,5.507952773840279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPRM,0.00036695710853796725,0.0003150360415407719,0.00017844365081719568,9.629610741048257e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT2,0.0009801838625471467,0.002003288846038125,0.0018470144656489013,0.001806395489091075,0.0011424466507949256,0.000955554467531106,0.0005689706457663319,1.1500201253521938e-05,0.0,0.0,0.0,0.0,0.0,0.0
RPS18,4.704819271107258e-05,2.012833871184092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDFY2,8.409841222511389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM17,9.398583831297004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD46,0.00013010306169306004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITED4,6.757759804221412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1D,3.777664758258222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARK4,0.00013886992223685575,9.481244198319829e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNP,0.00017143057492087138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1B1,0.0002552065044203382,7.157396483762082e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RREB1,0.0005709000892000231,0.00017779582758118347,3.4356691473518134e-05,3.484618024883657e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB8B,0.0008334338698488385,0.0004710579310906469,8.193135047477407e-05,1.5931267104085515e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBD5,0.0002465701373232661,9.066460308269576e-05,1.0047351752111888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF14,0.00012701988526811372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.0001353125014314994,1.5801427967253934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5,2.2800489311662357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT7B,0.00011139868202023875,4.4763232481544464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A6,1.0120160437331763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFRA4,0.00021081752620197945,0.00012035272739643852,3.8575061446586916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCBE1,5.507952773840279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGRP1,0.00026623695978745924,0.00014588072183167823,0.00011256214715520673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX37,0.0015263138482939124,0.001103067899799917,0.0005478102520407043,0.00010393087193312274,5.735789953630157e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP22,0.0008293862261472999,0.0014974710860192093,0.002445070387746764,0.002664075011659691,0.0027808620163055787,0.002930166336888327,0.0011506512385631512,0.0013609059592211816,0.001474374221089099,0.0001130228112325299,0.0,0.0,0.0,0.0
KIF24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCNKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,0.0006712166415821108,0.00016034513890122345,2.881332833934655e-05,1.5200109615281796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIK,0.0001828485007474429,0.00023975324678115095,0.00014060042942066228,8.501842582136281e-05,1.503534607628503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG3,0.00015058385577523188,3.4997143942181034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO4,7.028152615566481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMPCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A2,0.00015946265932203292,2.4578710351201574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA1,0.00010709564612312137,0.00011048655469886163,8.1203439960992e-05,2.642891090325177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNIP,3.777664758258222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPM2AIP1,2.1688734238253696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCL1,1.0120160437331763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRX,0.0010874786858933504,0.0009238613127909323,0.0004923031194888284,0.0002971586856912797,3.9052284732415405e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOS3,8.937498952009617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNA4,0.00011281147707729567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,0.00016040224412616465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTUS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H7B,8.02732020879824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT7,0.0002018356780221681,0.0001294626596535594,8.479944915641306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF6,3.6195325386336597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAPLN3,0.000576543499032934,0.0005146179375808622,0.0004454911528106296,0.0001741142853268493,3.823490906339165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREM1,2.4885276242875942e-05,1.4227170381532863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAL,0.0014026167171828981,0.002137491546044381,0.0026719925609553184,0.0021890683338751226,0.0007702941162498348,0.0002931578911180627,0.00013414780213199187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAT2A,0.00012676799057414448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST5,0.0001032935580463239,3.6529331984377694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L2,0.0005460182454419637,3.5162572608876676e-05,5.198056967195103e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATM,0.0004870516812532599,0.000806174469674628,0.0007892711133608147,0.0005822616628488201,0.0006714977261678728,0.0002768005720601098,3.9567701782188164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAS2,0.0001258748613169532,2.1968238410617854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC2,0.00010100207272980873,1.5507126922506677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN2,6.989962160911938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXT,0.00024960715068883174,9.00623325181903e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS81,1.4540966875111343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A10,0.0001713313542536409,5.396875435995016e-05,2.0801726492318513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO8,9.454464881637147e-05,1.4920100886559678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCAN,1.0120160437331763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIPA1L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD9,0.0003947174408555215,0.00012082721934433035,0.00010680443978960963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,0.00018282524025204375,0.00029629399644673745,0.00011872471763754807,1.8547952712802062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8A,0.0004568360717832071,0.0008916366138028555,0.0009662091970058806,0.0009125095867854067,0.0011562667775536308,0.0005814617480645653,0.00031187221577227,7.200021988684429e-05,0.0,0.0,0.0,0.0,0.0,0.0
EXOC5,5.7278019086534866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR5B,8.409841222511389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B1,4.0743144232767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1H3,1.0120160437331763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AFX,0.00010055583060258938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCOR,6.661932378464349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK8,0.0014992790363757768,0.0009946598962342792,0.000415906120650429,0.00011549365729606504,1.2239583044146828e-05,8.519121167460364e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPG2,6.204220114164417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VARS,9.959099630010702e-05,7.60809060918615e-05,1.7528767811043317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK5,0.000576543499032934,0.0005146179375808622,0.0004454911528106296,0.0001741142853268493,3.823490906339165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECQL,0.00027812260194110596,0.00014106749203809162,6.845601575795397e-05,1.5538110275623122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA5,0.00015442009876580424,8.539947156128984e-05,3.889015795269495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC6,4.573540863637504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMNA,0.00010722497591631796,3.3694336838894714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP16,9.662167013014869e-05,1.2334148704384224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL50,8.080341169210168e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD10,0.0003303171451463485,0.00015246547783444469,1.997667762247642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGJ,5.649295401786747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121,5.6313098625898844e-05,2.2893059154321977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO2,0.0003517945277657417,0.0005362097622069112,0.0005625510564899647,0.00046886528166841234,0.00035437631840121365,0.0002636780797545285,6.920516187626925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4D,0.0005912009353351535,3.2434812238954794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN3,0.0005707431537999539,0.00011899984369669769,1.4130049473930381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR171,0.00026121756353668883,0.00028108427781545767,3.0185780847148913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHBP1,6.908117087896301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIGNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1H1,0.0011069629299617697,0.002832512411929791,0.003225175124520723,0.003965831579232515,0.003600647584161709,0.0022562005036254554,0.0008598229333605121,0.0006148500455900835,0.00022488755622188903,0.0,0.0,0.0,0.0,0.0
DAPK1,6.052263193960796e-05,2.173364243588163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAC14,8.823952973529268e-05,1.9280038748607416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCBP1,7.303384570806657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST3,0.0004924776504978223,0.0007325610836723869,0.00031079435817276963,0.00015302458805375942,5.8560737043013896e-05,9.602975952699292e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAST3,0.0001601392916466332,2.1349303863612927e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS27,0.0005548583763489951,0.0003142318635928686,0.00020277269819010606,0.00017965156873142444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3GAP1,6.816221333345622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFH,1.0120160437331763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD11,0.0013094583011666046,0.001342545024096446,0.00043770389506490084,0.0001467967402923785,1.1877842533717576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADM,1.0120160437331763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCORL1,0.00016206748247483323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBP,0.0002669078808642259,2.8800131357430404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALK1,2.4885276242875942e-05,1.4227170381532863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOD2,9.487824108430578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG1,0.00016567643486473023,2.465506139382016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO10,0.0001642210053776179,1.4200711335667608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG4,0.0006484527049928891,9.525030632758909e-05,6.199002517654892e-05,2.301276849389429e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHPN1,0.00042126241417920677,0.00012436905703377748,4.0949928381822045e-05,1.0681998267120638e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHC2,5.365768397851189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK4,0.00011139868202023875,4.4763232481544464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRM2B,6.694811548768032e-05,1.0750107640953795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHK,0.00041750621066773185,0.00042135874817906144,0.0001696107148334361,3.685433240585126e-05,5.4216860441794896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H1B,0.00035570341721774697,0.0003606299129983195,0.0001548166672193667,1.7655343006222973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1AN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF15,0.003067388564546296,0.005712196419573299,0.00627751509355706,0.007017071223054445,0.006997718445025842,0.006209634730195277,0.0010270779961476116,0.0002991649576089804,0.00014421360748197328,0.0,0.0,0.0,0.0,0.0
ST7L,1.757961347364332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRB,2.4885276242875942e-05,1.4227170381532863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP3,0.0011184169263224793,0.0003393885162378267,9.016540127708264e-05,3.284107877025641e-05,1.2931075998204312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GALT6,0.00010136493818108015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC5,0.0005962734845092416,0.0007045582883951003,0.0006560022601323107,0.00012926275798934826,5.11984443303879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL12,9.930248858593314e-05,2.5380957688809817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR3,0.0001032935580463239,3.6529331984377694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK1,0.000189790661814392,0.00020455994241423757,0.0001686306798884205,8.098744052302823e-05,4.154434576065681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
