,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
IGF2R,0.6952147239263804,0.5929675994108984,0.5451050743208613,0.5010660980810256,0.43169398907103324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRB7,0.7899386503067485,0.7242268041237113,0.6911840082009226,0.6590855247571666,0.6404693024750884,0.6172518422193323,0.576353276353276,0.5182232346241484,0.4659763313609477,0.37792397660818644,0.27080867850098617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP300,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED9,0.6317791411042946,0.5474963181148748,0.4863317956603504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN,0.7630674846625767,0.6684462444771723,0.6089185033316248,0.5697701966358684,0.5408228865316618,0.49880797572605107,0.45569800569800567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,0.6651533742331289,0.6224226804123711,0.5862805398940717,0.560530679933667,0.5244294439087098,0.47355873428695033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YIPF3,0.6046625766871166,0.5124570446735396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL3L,0.5995092024539878,0.514850270004909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMAN2,0.6424539877300613,0.5773195876288659,0.5357081838373504,0.4927742241175102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD2,0.610920245398773,0.5094501718213059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB4,0.7838036809815951,0.675441826215022,0.597898513582778,0.5318644870883678,0.506428801028608,0.4647811009969652,0.42435897435897474,0.3690205011389525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPT5H,0.601717791411043,0.5173662248404516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP93,0.6801226993865032,0.6539027982326951,0.639330257987357,0.6160862354892211,0.5927354548376731,0.5557000433463348,0.5088319088319077,0.4536826119969657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SS18L1,0.6115337423312884,0.5554737358861062,0.5136682043396578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEF2D,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC41,0.6015950920245399,0.578240058910162,0.5339996582948923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHSA1,0.7874846625766871,0.7431885125184094,0.6776012301383906,0.64877990997394,0.6141112182577949,0.5741222366710007,0.547008547008547,0.4730447987851198,0.3752465483234692,0.34649122807017524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFF1,0.6000000000000001,0.501656848306333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPB,0.6607361963190185,0.5833946980854198,0.5271655561250643,0.4111584932480445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMNB1,0.7412269938650308,0.648379970544919,0.5981547924141466,0.5497512437810946,0.5135004821600769,0.4815778066753356,0.38076923076923364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2G2,0.6387730061349693,0.5447349042709867,0.4379805228088262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP4C,0.7050306748466258,0.634020618556701,0.5922603792926704,0.5715470267709076,0.5098039215686246,0.4208929345470283,0.35056980056980297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD2,0.6738650306748467,0.6397275405007363,0.6119084230309244,0.5875384979862612,0.5686274509803921,0.5195058517555237,0.4586894586894611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EID2,0.7487116564417179,0.6393593519882179,0.5896121647018624,0.5572139303482592,0.5181613629058177,0.4169917641959231,0.3782051282051316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAMDC4,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,0.7522699386503068,0.7002945508100147,0.6580386126772596,0.632906894100924,0.6184506589521053,0.5873428695275241,0.5404558404558392,0.49392558845862056,0.3947238658777101,0.3625730994152043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC8B,0.5991411042944785,0.5688512518409427,0.5094823167606392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.705276073619632,0.579160530191458,0.5246027678113788,0.49703861644160136,0.40613950498231777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLP2,0.6208588957055216,0.594440353460972,0.5750896975909794,0.5234541577825156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBAP2L,0.7321472392638038,0.6180044182621502,0.5550999487442337,0.5180052120350628,0.4281581485052981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1,0.7947239263803682,0.7415316642120766,0.7016914402870322,0.6555318644870883,0.6370941819350691,0.6103164282618118,0.5774928774928776,0.5136674259681117,0.3912721893491103,0.3220029239766085,0.2299802761341227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D17,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBP,0.7304294478527608,0.648379970544919,0.6117375704766786,0.5869462212745798,0.5453230472516868,0.49631556133506427,0.4175213675213712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTK7,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHX1,0.6116564417177914,0.5120888561610211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RX3,0.7306748466257669,0.6356774668630338,0.5676576114812917,0.5213219616204692,0.4885888781742198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPSNAP1,0.6901840490797546,0.6196612665684831,0.5990944814624979,0.565861170338783,0.5339119254259075,0.4371478110099665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDA2R,0.6365644171779141,0.5452258222876779,0.4954724073124909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A4,0.7115337423312884,0.5856038291605302,0.5158892875448489,0.4895759298744376,0.3756027000964269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATN1,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN4,0.7737423312883436,0.7209131075110456,0.6803348710063216,0.644870883676854,0.6274509803921567,0.5996965756393583,0.5735042735042732,0.5083523158694028,0.45069033530572045,0.37792397660818655,0.3431952662721901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL8,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1,0.7395092024539878,0.6699189985272459,0.6088330770545021,0.5848140251125326,0.5511089681774343,0.511270047680969,0.42564102564102935,0.39236902050114053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD3,0.7775460122699387,0.741899852724595,0.712711430035879,0.6746031746031745,0.6489874638379942,0.6237537928045078,0.5638176638176624,0.5261958997722124,0.46844181459566175,0.38194444444444375,0.2860946745562129,0.025641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOS,0.8550920245398773,0.7866347569955817,0.7498718605843158,0.726723525230988,0.6981677917068467,0.671434763762462,0.6353276353276353,0.6268033409263476,0.5825936883629192,0.5862573099415203,0.5851084812623274,0.5455128205128206,0.5095486111111112,0.45720720720720714,0.38679245283018854,0.0,0.0,0.0,0.0
RNF10,0.6348466257668712,0.5471281296023564,0.45574918845037665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEFL1,0.7519018404907976,0.6660530191458026,0.6007175807278319,0.5552001895285479,0.5167148826743809,0.4763762462071952,0.3616809116809142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB2,0.7849079754601227,0.6956921944035346,0.6314710404920554,0.6056621653636581,0.5652523304403728,0.5203727785002167,0.4534188034188033,0.4276765375854216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKTIP,0.6111656441717792,0.5030682376043202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOK3,0.8802453987730062,0.8050441826215022,0.7506406970784213,0.7256574271499644,0.7021857923497269,0.6829215431296055,0.662962962962963,0.6522399392558845,0.5907297830374754,0.6063596491228069,0.5584812623274161,0.5301282051282052,0.5529513888888888,0.46396396396396394,0.4056603773584905,0.0,0.0,0.0,0.0
CTNNA1,0.7188957055214724,0.6410162002945508,0.6066119938493081,0.572257758824923,0.5401800064288007,0.4919809276116166,0.3725071225071257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP1,0.8478527607361964,0.8032032400589102,0.7680676576114813,0.7354892205638475,0.7066859530697526,0.6638491547464239,0.6270655270655271,0.5899772209567198,0.5029585798816568,0.4649122807017543,0.4213017751479291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORT,0.5977914110429449,0.503804614629357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACS,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLII,0.6606134969325154,0.5646170839469808,0.5375021356569284,0.47666429755982204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEGR1,0.6046625766871166,0.5124570446735396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPB1,0.7333742331288344,0.6272091310751104,0.5617631983598155,0.51954513148543,0.49308903889424527,0.43368010403120827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GP1BB,0.7191411042944785,0.6307069219440353,0.5691952844695028,0.5200189528547737,0.4654451944712275,0.38925010836584356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2G,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AATF,0.6558282208588957,0.5712444771723122,0.5336579531864016,0.46908315565032344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM21,0.6667484662576687,0.5754786450662739,0.5432256962241586,0.516583747927031,0.47798135647701645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.6847852760736197,0.6238954344624448,0.6037929267042543,0.569414830608861,0.5300546448087426,0.4284785435630664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDLBP,0.7266257668711656,0.6629234167893961,0.6465060652656758,0.6259180289031036,0.6080038572806168,0.5676202860858233,0.5182336182336168,0.4905087319665931,0.38831360946745336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC2,0.694478527607362,0.611561119293078,0.5428839911156671,0.5047382136934373,0.4246223079395647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTLC2,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC5,0.643558282208589,0.6078792341678939,0.5769690756876817,0.5398009950248788,0.49967855994856664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
API5,0.7007361963190184,0.6605301914580265,0.6359986331795661,0.6038853352286195,0.5660559305689488,0.5394451668833962,0.5002849002849002,0.38952164009111745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,0.7997546012269939,0.7623343151693667,0.7260379292670425,0.6939113954039328,0.6581485053037609,0.6311226701343735,0.6074074074074075,0.536066818526958,0.4852071005917174,0.45467836257309774,0.31321499013806714,0.03461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSPT1,0.7212269938650308,0.6616347569955817,0.6431744404578849,0.6300639658848615,0.6065573770491799,0.5663198959687883,0.5173789173789161,0.4859529233105567,0.3860946745562107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH1,0.6547239263803681,0.6233431516936672,0.6112250128139416,0.5791281686804083,0.5353584056573439,0.4852622453402661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCRT,0.8068711656441718,0.709499263622975,0.6614556637621732,0.6042407012556267,0.5681452909032465,0.5270914607715649,0.4789173789173791,0.45975702353834497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIDO1,0.7806134969325154,0.7201767304860088,0.6785409191867419,0.6556503198294245,0.6353262616522019,0.6127004768097095,0.5763532763532763,0.5167046317388007,0.471646942800789,0.461988304093567,0.33303747534516825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGOH,0.690674846625767,0.5568851251840943,0.5099094481462499,0.4739398246860933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBN1,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL6,0.6015950920245399,0.5040500736377025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLNB,0.8114110429447853,0.7801914580265096,0.7575602255253716,0.7308694622127458,0.7097396335583414,0.6543129605548331,0.5991452991452992,0.5766894457099471,0.5177514792899409,0.49342105263157854,0.3954635108481268,0.32564102564102587,0.2520833333333332,0.0,0.0,0.0,0.0,0.0,0.0
ITSN2,0.7834355828220859,0.6688144329896907,0.5912352639671963,0.5339966832504145,0.507875281260045,0.4769180754226265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCALD,0.6640490797546013,0.5795287187039764,0.5263967196309587,0.48163942193793036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A2,0.7018404907975461,0.6586892488954345,0.6078933880061507,0.5692963752665251,0.5287688846030205,0.4553532726484578,0.38190883190883573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC124,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NES,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM40,0.881717791411043,0.8114874815905744,0.7516658124038954,0.7108505093579721,0.6738990678238509,0.6327481577806674,0.5799145299145297,0.5725132877752468,0.5392011834319528,0.5416666666666666,0.4953648915187377,0.45320512820512826,0.44184027777777773,0.37387387387387383,0.0,0.0,0.0,0.0,0.0
LYNX1,0.7830674846625767,0.6940353460972017,0.6368528959507944,0.5907367922293295,0.5327868852459018,0.5041179020372776,0.46923076923076945,0.3690205011389525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT7B,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM4,0.6965644171779142,0.6423048600883652,0.6183153938151376,0.5865908552475722,0.5491803278688523,0.5091027308192432,0.3962962962963004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP3,0.8424539877300614,0.8087260677466863,0.7844695028190671,0.7667614309405355,0.7468659594985535,0.6972258344169919,0.6558404558404559,0.6226271829916477,0.5438856015779093,0.5116959064327483,0.477810650887574,0.32564102564102587,0.3185763888888885,0.02027027027027027,0.0,0.0,0.0,0.0,0.0
MTPN,0.8379141104294479,0.7763254786450663,0.7373141978472578,0.7054015636105189,0.671648987463838,0.64716081491114,0.6113960113960114,0.5789673500379658,0.494575936883631,0.44736842105262997,0.32504930966469436,0.03461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEN1,0.6474846625766871,0.6338365243004418,0.6078079617290282,0.5687040985548457,0.5396978463516546,0.4813610749891607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRN,0.6034355828220859,0.5115979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANCG,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHGDH,0.6860122699386504,0.6165316642120766,0.5471553049718098,0.5132669983416246,0.49083895853423254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYD88,0.7236809815950921,0.6030927835051546,0.5422005808986845,0.5104240701255622,0.44648023143683324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR2,0.6015950920245399,0.578240058910162,0.5339996582948923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2IP,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIPARP,0.7007361963190184,0.6003313696612665,0.5330599692465402,0.4983416252072968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPAP2C,0.587239263803681,0.5318483063328416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJA3,0.62,0.5853583701521845,0.549205535622759,0.503198294243073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM1,0.7523926380368099,0.688880706921944,0.6567572185204169,0.6327884387585881,0.617486338797814,0.586042479410489,0.533048433048432,0.4905087319665931,0.43096646942800804,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L11,0.7337423312883437,0.6608983799705449,0.5809841107124551,0.5297322909263211,0.49710703953712615,0.47258344169917615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGD,0.6975460122699387,0.6531664212076583,0.6383051426618829,0.6157308694622131,0.5758598521375763,0.543996532293019,0.5022792022792015,0.3917995444191357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIRH1A,0.587239263803681,0.5318483063328416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUWE1,0.750920245398773,0.7001104565537555,0.6583803177857509,0.6295901445155178,0.6129861780777882,0.5821413090593838,0.5319088319088309,0.48823082763857456,0.3671104536489129,0.35087719298245595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOXE3,0.6365644171779141,0.5452258222876779,0.4954724073124909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5B,0.7212269938650308,0.6616347569955817,0.6431744404578849,0.6300639658848615,0.6065573770491799,0.5663198959687883,0.5173789173789161,0.4859529233105567,0.3860946745562107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST14,0.7426993865030675,0.6802282768777614,0.6298479412267214,0.6112295664534471,0.5843780135004817,0.5398786302557403,0.4954415954415951,0.4635535307517105,0.37352071005916926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAEA,0.6474846625766871,0.6338365243004418,0.6078079617290282,0.5687040985548457,0.5396978463516546,0.4813610749891607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGY,0.7808588957055215,0.7089469808541974,0.6691440287032291,0.6227197346600332,0.5891996142719381,0.5591677503250971,0.4394586894586933,0.40015186028853605,0.36932938856015574,0.2934941520467838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A42,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,0.7548466257668712,0.6859351988217968,0.6623953528105245,0.6398957592987444,0.6197364191578267,0.5951452102297347,0.5327635327635306,0.5007593014426752,0.4447731755424068,0.34466374269005845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC1,0.7266257668711656,0.6629234167893961,0.6465060652656758,0.6259180289031036,0.6080038572806168,0.5676202860858233,0.5182336182336168,0.4905087319665931,0.38831360946745336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT6,0.718036809815951,0.6881443298969072,0.6453100973859559,0.6177446102819241,0.5834136933461912,0.550715214564367,0.5102564102564092,0.41059225512528685,0.3283530571992106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCR,0.6364417177914111,0.5482326951399116,0.4856483854433675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A17,0.5995092024539878,0.514850270004909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRM1,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF167,0.665521472392638,0.6018041237113402,0.5723560567230481,0.5312722103766905,0.45998071359690873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAXX,0.7293251533742332,0.6548232695139912,0.5943106099436186,0.5460791281686805,0.5033751205400189,0.4089726918075415,0.3616809116809142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN4,0.6046625766871166,0.5124570446735396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AB1,0.798159509202454,0.7350883652430044,0.7028874081667521,0.6690357735133855,0.6440051430408228,0.6148677936714345,0.5829059829059826,0.5618830675778292,0.46893491124260456,0.43567251461988155,0.3500986193293894,0.2376923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORD,0.77079754601227,0.6927466863033873,0.6434307192892534,0.5997393982468611,0.553841208614593,0.524707412223667,0.485754985754986,0.45861807137433586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER3,0.8979141104294479,0.8541973490427098,0.8072783188108662,0.749822316986496,0.7039537126325941,0.6627654963155614,0.6017094017094017,0.5649202733485194,0.5098619329388561,0.4608918128654969,0.4223865877712032,0.3775641025641027,0.40017361111111116,0.0,0.0,0.0,0.0,0.0,0.0
H1F0,0.6765644171779142,0.5653534609720177,0.5167435503160772,0.4696754323620001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC25B,0.6015950920245399,0.578240058910162,0.5339996582948923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN1,0.6424539877300613,0.5773195876288659,0.5357081838373504,0.4927742241175102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4B,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D23,0.5520245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN1,0.7815950920245399,0.7126288659793815,0.6475311805911499,0.6185737976782754,0.5900032144005143,0.5242739488513192,0.4843304843304845,0.4514047076689468,0.35719921104536295,0.2566520467836259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOMO1,0.8125153374233129,0.7566273932253313,0.7303092431231848,0.6978204217010188,0.664577306332369,0.625921109666233,0.5943019943019944,0.5683371298405474,0.5192307692307696,0.4429824561403493,0.38954635108481334,0.2530769230769231,0.23645833333333324,0.0,0.0,0.0,0.0,0.0,0.0
