	Relative Change
KCNC3	0.08210251094648038
FASN	0.0819026785272161
REEP6	0.08184910314651404
SEC14L4	0.08101351914708901
KIRREL2	0.07880528298391178
JAK2	0.0787418653271255
SLC34A2	0.07851549628775753
EGR1	0.07832644756018052
COL11A2	0.07636253667457528
PLAUR	0.07615065771386306
MMRN2	0.07534819875014773
CPEB3	0.07357022106860078
MFGE8	0.07333167488878026
DAPP1	0.07316263719839562
TMEM160	0.07225541714347403
XDH	0.07151685195287219
GADD45G	0.07125782850050769
APLP2	0.0709842820046207
NLRP3	0.07005725651112467
TMEM140	0.06998107963689999
SLC15A3	0.06947615769058886
KRT19	0.06859825246068824
CRYAB	0.0668032261727864
KIF12	0.06577003348316428
SYNPO	0.06494723187138404
ACHE	0.06388175017574439
SMCHD1	0.06376181027035387
MSI1	0.06213646454500732
RASGRP3	0.06207529107413111
PPM1E	0.060553318516037784
SORL1	0.060132174282972455
SORT1	0.0591023890400691
RHOF	0.05879504936367979
DNAJB4	0.05707555265497432
APOL6	0.05647153989911462
NAV3	0.05547033619606862
TNS1	0.054824871873253585
B3GNT7	0.054816536170440855
PIF1	0.05445874259307063
HRG	0.054142963603659354
RTN4RL2	0.05213581754845814
SNAI1	0.05202697079887858
IL22RA1	0.05180732298064836
ITGAM	0.05166472307030702
PLK1	0.05160953379755901
NMI	0.051558375051382395
EGR4	0.05100833399475182
EPSTI1	0.050546047637254565
TLR6	0.05032168079417147
ZFHX2	0.04933884074984387
GBP4	0.04925831322486369
MEGF6	0.04907689211250543
FOS	0.048924407841808217
STC1	0.04847625629009401
TUBA1C	0.046660266066360874
IL11	0.045407841945154674
HMOX1	0.045303005569782735
EYA1	0.044916132348869556
ATP1A3	0.04363009620991347
C1S	0.04323791745289277
CSF1	0.04232641756988498
DUOX1	0.04175756228232326
CD274	0.04138765327664697
BTG2	0.03818237503551464
IL31RA	0.03607470147399999
IL15RA	0.03588690286219825
ZC3H12C	0.03398654999555344
AREG	0.033962973201676086
CAT	0.03381776787408615
PML	0.03330904319884086
IL6	0.03294067979003365
IKZF3	0.03206093069177559
ATF3	0.03163862311123511
SAA4	0.03136934579174193
NUPR1	0.0304181242050296
COL16A1	0.028818062481570674
CD86	0.027834922860693764
HADH	0.026383792942573373
TRAPPC6A	0.025047938478254615
PSMB9	0.02260713431987137
AMOTL2	0.022350853805127243
MME	0.022269225456186363
CTGF	0.022061380703063318
MATN2	0.02168097325800588
IFITM3	0.021673204373016466
NR4A2	0.021581245949839952
LYNX1	0.019179090448264352
TNC	0.018143273427746243
TDRD7	0.01777306287849298
UBE2L6	0.016558934521786434
SOCS3	0.01621516645094725
SIDT1	0.01524495839406007
CHAC1	0.014699173563330758
PTGER4	0.013581408103863298
TGM2	0.012294211231941417
THBS1	0.01088845615841082
IL7	0.010378151595765392
AHRR	0.010081628025173503
KIF26B	0.008914851386447806
LMO2	0.00879738832306332
C3	0.007868176635873553
CFB	0.007586380448116283
RND3	0.007334275981821546
SLCO2A1	0.0065245585287248
PTK2B	0.006075965516364202
CASP1	0.006059723089276497
GMPR	0.005017792152124024
KIF20A	0.0046605791391042956
PDZD2	0.004058333356324651
NUAK2	0.003892394728490992
PRSS36	0.0034190572719639133
SLFN5	0.0026110397212914752
DNAJA4	0.0022499446456274775
CYR61	0.0018864628672905818
SPRY2	0.0016258516626241947
FSTL4	0.0014501980269073275
LAMC2	0.0011939476957252002
GPX3	0.0008866964208971343
IL12A	0.00014425344379567025
TREX1	3.611853230017863e-05
OLFM1	-0.0006921025834093657
COX6B2	-0.0007602707445632398
CXCL5	-0.0010873692608973416
FGFBP1	-0.003374710796587137
SEMA7A	-0.0035593480451181236
CDCA3	-0.00469579977557565
TXNIP	-0.005486692844313796
TAGLN	-0.005740969769192433
VCAM1	-0.006155159215445144
FBN2	-0.007097377468512678
ARRDC4	-0.008902618558734967
EIF2AK2	-0.009991494333504627
NID1	-0.010501945583534773
AKAP12	-0.01063531157765307
IFIT2	-0.011083805642731566
TRIM21	-0.011206320809625641
THSD7A	-0.01279330984226167
TMEM40	-0.014090576023199186
NUDCD3	-0.01433671856485248
PALB2	-0.01433671856485248
CENPM	-0.01461156350010566
SAA1	-0.015927841957487216
FBXO9	-0.017560303652925827
TMEM159	-0.017560303652925827
MAPK9	-0.018231350972144022
SENP2	-0.018306412331859687
PAPSS2	-0.018915753487518193
UBE2I	-0.018930452415752003
LDHB	-0.019176514023167425
AIG1	-0.019341571239783858
KBTBD8	-0.01952727370972488
POLR2B	-0.019533486035829096
PEF1	-0.01962251359615691
COPS2	-0.019805283377837907
UBE2L3	-0.019805283377837907
BUD31	-0.019805283377837907
RPS3A	-0.019805283377837907
TPT1	-0.019805283377837907
GLRX2	-0.019805283377837907
RAD21	-0.019805283377837907
MED6	-0.019994384434736993
MTRF1L	-0.019994384434736993
GART	-0.019994384434736993
EPS8	-0.019994384434736993
BUB3	-0.02002082073966662
WRNIP1	-0.020079172496640534
SPARC	-0.020083125654631436
BRMS1L	-0.020135173232860834
GALNT2	-0.02014731000207074
BTBD10	-0.02034081147644367
ZC3HAV1	-0.020412885327421235
ABCC3	-0.02046576961090207
FST	-0.02077103482824034
GARS	-0.02113193765518927
ARF3	-0.021229640627627548
RNF8	-0.021304134587090615
DKC1	-0.021313012962392446
TAF2	-0.021389761896682256
SMPD1	-0.021521073372488257
ZC3H15	-0.02161005766964162
GTF2E2	-0.021678762272933666
DDX23	-0.022074461120999058
GBP5	-0.022131057583282494
ZDHHC13	-0.022177811396967832
TNPO3	-0.022457562275125076
PPCS	-0.02258735907569612
EMG1	-0.02258735907569612
SERINC2	-0.02271737328864694
NDUFB5	-0.02272493789623172
KPNA1	-0.022726810503021635
ZFAND6	-0.022767027111002404
TRIM14	-0.022830952519461278
RPP38	-0.022965893226985737
MYO5A	-0.02318216367447136
EIF2AK4	-0.023219371797877815
BFAR	-0.023246600010374475
ATP6V1G1	-0.023311987341847768
WDR59	-0.02332251221640715
XPO4	-0.023325226112842403
LYRM2	-0.023325226112842403
CNNM2	-0.023455462595330503
RPL3	-0.023522689152484996
CNOT7	-0.023535236228624315
MKLN1	-0.023682516473615158
BAZ1B	-0.02380501282403958
CLCN7	-0.023808799460012634
UXS1	-0.0238261314690409
CSNK2A1	-0.023915055465121772
FEZ2	-0.023925116909506085
WASF3	-0.023966900943259456
NR1D2	-0.024030680801751778
RANBP9	-0.024059544294488377
ARPC5L	-0.024155450300659444
ANXA5	-0.024172268213142487
PPIC	-0.02423208570810136
SIPA1L3	-0.02423208570810136
DRG1	-0.02429773650578655
SOAT1	-0.024302027622861905
DSN1	-0.024348676106003414
TAF11	-0.024391645133401446
WASF1	-0.02441210682567363
PKIG	-0.02441210682567363
GPR108	-0.024484368569562313
FARP1	-0.024562299638780507
COPS5	-0.024567846832882788
H2AFY2	-0.02458143569174581
EDC3	-0.02460382422714721
KEAP1	-0.024608701134603613
THBS4	-0.024608701134603613
CFDP1	-0.02469764727079139
SS18L1	-0.024806358374432305
DERL2	-0.024838918331683443
IDI1	-0.024957586221857626
ANKIB1	-0.02497900315453474
UFM1	-0.024991895470493016
MBTPS1	-0.025054258786909082
SLC38A1	-0.025054258786909082
CIAPIN1	-0.025080482370265673
PGM2	-0.02508216953933522
MED10	-0.02511151616128643
ASB1	-0.025126806316935545
LSM1	-0.02513979719856306
MAD1L1	-0.02516706136393127
KDELR1	-0.02518566992278968
SNRPA1	-0.025239068835291794
DUSP11	-0.025287507387690256
EPRS	-0.02530561619761429
UVRAG	-0.025421410324813144
RPN2	-0.025432216170245787
CHD4	-0.025473395221666348
MRPS5	-0.025481921147172255
TOPBP1	-0.025490869209629178
TIMM23	-0.025549488830117168
RAB3IP	-0.02556751599608979
ACTR2	-0.02560795367004021
ERAL1	-0.025617151158391832
AP3S1	-0.02565233614252752
ATP1B1	-0.02566998271479486
DGCR2	-0.02566998271479486
BPHL	-0.02566998271479486
DLG5	-0.02566998271479486
COMMD8	-0.02566998271479486
HSF1	-0.02566998271479486
CSNK1E	-0.02566998271479486
HABP4	-0.02566998271479486
MUT	-0.02566998271479486
RAB35	-0.02566998271479486
CDV3	-0.02566998271479486
AGT	-0.02566998271479486
PLEKHA2	-0.02566998271479486
EIF1	-0.02566998271479486
SYT17	-0.02566998271479486
CAPN2	-0.02566998271479486
TCEA3	-0.02566998271479486
ABAT	-0.02566998271479486
GCSH	-0.02566998271479486
ATP10D	-0.02566998271479486
SH3KBP1	-0.025695980897260884
USP28	-0.02572219687201793
SLC25A17	-0.0257229767858488
FIGN	-0.02574832349019804
PAFAH1B2	-0.025749552598898016
GPR160	-0.025779607904815125
MLF1	-0.02579569825436633
BECN1	-0.02579977686143311
GMFB	-0.02580734620535027
RNASEH1	-0.025834262531815855
CDC14B	-0.025843837100959905
BIRC6	-0.025948360904335086
MICALL1	-0.02607440300854181
ZFYVE27	-0.026080000769659238
TXLNA	-0.02612386142017077
ADSS	-0.02617515011998739
SCNN1A	-0.026187038770899045
PPFIA1	-0.026187038770899045
NFATC3	-0.026187038770899045
TM2D3	-0.026187038770899045
NSFL1C	-0.026187038770899045
NT5DC3	-0.026187038770899045
NDUFS2	-0.026187038770899045
SRP68	-0.026187038770899045
PCMT1	-0.026187038770899045
LAPTM4B	-0.026187038770899045
ABCF2	-0.026187038770899045
EIF5A	-0.026199795606012856
MAST3	-0.026199795606012856
SDHD	-0.026221526890755967
MAN2A2	-0.026246678110367717
SEC23A	-0.026247059949129365
ISG20	-0.02626102031506267
SCNM1	-0.026265942683403733
SS18	-0.026312519201327655
SBDS	-0.026362345728709206
AACS	-0.026375395002759955
ERBB2	-0.02642322933935849
TMED10	-0.026431394831175986
SEPHS2	-0.026462985019543844
IGF2BP3	-0.026473749051017476
CYHR1	-0.026505839515018656
APPBP2	-0.026505839515018656
VAPB	-0.026524886506215987
PCNA	-0.026528062851894952
PTPN9	-0.026536665834583705
LRRC42	-0.02657770014832952
DDX19B	-0.02657770014832952
TRAPPC1	-0.02657872806508766
ERCC3	-0.026594356611985347
RUVBL1	-0.026594356611985347
RPL7L1	-0.026594356611985347
SETDB1	-0.026623718163313836
SNX13	-0.026651828412861376
PRPSAP2	-0.02666237255945034
YES1	-0.02668193127134986
SCAMP2	-0.026693790648756217
UFC1	-0.02674913236192543
GOLT1B	-0.02676305097667739
ZDHHC17	-0.026777542625923956
HINT3	-0.02681843644063193
LSM10	-0.02682049376623179
BCL7B	-0.026864815716143433
DUSP14	-0.026900273277964806
HNMT	-0.02692548590400634
B3GALT6	-0.02692548590400634
VPS35	-0.026936146336727196
SACM1L	-0.026958043544825668
ECHDC1	-0.027085328781174377
DHPS	-0.027102437740565213
RPL6	-0.027164765728883742
LMAN2L	-0.02716481351229793
NOB1	-0.02716614614624137
ZCCHC17	-0.027174559732732487
ZDHHC9	-0.027174559732732487
NDE1	-0.027174559732732487
PSMA2	-0.027183380530975573
TMEM132A	-0.027186294527483033
RCCD1	-0.02718939349362783
MAEA	-0.027192924159551313
IWS1	-0.027215711022912984
EWSR1	-0.027238867784560323
INSIG2	-0.027259305276471302
TACC1	-0.027269840123653927
ZFP64	-0.027274331556057685
CALU	-0.02730405782452382
GNB1	-0.027338952870859686
PREB	-0.027345923821939767
SMS	-0.027346956350470738
MEST	-0.027391057650465976
SLC35A2	-0.027394713920811352
TBC1D2	-0.02744234312245593
RTN4IP1	-0.02744234312245593
UMPS	-0.02744234312245593
CLUAP1	-0.02744234312245593
TOM1	-0.02744234312245593
DCP1B	-0.02744234312245593
GOLPH3L	-0.02744234312245593
PTPN4	-0.02744234312245593
XYLT2	-0.02744234312245593
IPO9	-0.02744234312245593
ERCC1	-0.027560142949642458
TRIM37	-0.027560142949642458
TMEM11	-0.027560142949642458
EDF1	-0.027560142949642458
PNKP	-0.027560142949642458
PMVK	-0.027560142949642458
B4GALT2	-0.027560142949642458
GADD45GIP1	-0.027560142949642458
TEAD4	-0.027560142949642458
B3GAT3	-0.027560142949642458
ZNHIT1	-0.027560142949642458
FAHD2A	-0.027560142949642458
TMPRSS4	-0.027560142949642458
PIN1	-0.027560142949642458
NDUFA3	-0.027560142949642458
CHCHD6	-0.027560142949642458
TMEM101	-0.027560142949642458
CHMP1A	-0.027560142949642458
AIP	-0.027560142949642458
ELMO3	-0.027560142949642458
CUEDC2	-0.027560142949642458
GSS	-0.027560142949642458
MRPL54	-0.027560142949642458
MRPL41	-0.027560142949642458
SUPT6H	-0.027560142949642458
SURF2	-0.027560142949642458
GNPTG	-0.027560142949642458
SPR	-0.027560142949642458
WDR70	-0.02758021677763361
ZDHHC5	-0.027586141791044853
YLPM1	-0.027618164632938553
CUL4B	-0.02762116534548137
TUBG2	-0.02771835967079818
THAP11	-0.02771835967079818
IDH3B	-0.02771835967079818
MRRF	-0.02771835967079818
KLC1	-0.02771835967079818
TTC17	-0.02771835967079818
SLC31A1	-0.02771835967079818
SNUPN	-0.02771835967079818
MPPE1	-0.02771835967079818
LRP11	-0.0277307196090766
PCBP2	-0.027813838362132946
NUP133	-0.027929105093632948
OFD1	-0.027929105093632948
METAP2	-0.027929105093632948
STARD7	-0.027934280615133616
CHMP5	-0.02793600981750944
SLC35B4	-0.027960415469903643
SLC35B1	-0.027991281996450026
CCDC69	-0.02800868346959619
SHC1	-0.028010586187654524
B4GALT3	-0.028175507489492168
ATP6V1E1	-0.028229636517413382
STEAP3	-0.02823450606368
SDF2	-0.02824003610599956
CEP250	-0.028250031753890036
CASKIN2	-0.028250031753890036
PTTG1IP	-0.028250031753890036
PPARGC1B	-0.028250031753890036
C1GALT1C1	-0.028250031753890036
EGFL7	-0.028250031753890036
SRP72	-0.028253735118509905
GATAD2B	-0.028267145563775468
H2AFZ	-0.02828204401887681
PSMA5	-0.02828204401887681
ECHS1	-0.02832169679799232
AHCTF1	-0.028333155335030245
CTNS	-0.028333155335030245
ISOC1	-0.02834451043102657
CCNI	-0.028370557571760685
CNOT8	-0.02838917108979968
OSTF1	-0.028400501559586927
SLC4A7	-0.028400501559586927
SGPP1	-0.02847541652675228
XPO7	-0.028491688987583526
ECH1	-0.028586243885265088
ANKRD1	-0.028599701945405294
STIL	-0.02866343320768125
RAD23B	-0.028677990818658832
JTB	-0.02869389803807286
TM2D2	-0.028711591924555798
API5	-0.028736370538407906
CYB5D1	-0.028759567952192356
SHC3	-0.02878975375711403
RPL7	-0.028820176088529714
HMGN1	-0.028823228560014083
SDHB	-0.028848905687701386
NLN	-0.02884892198695388
DIRC2	-0.02884892198695388
IVD	-0.02894931975771831
GOLGA7	-0.02894931975771831
SSNA1	-0.028973811784587487
TACC2	-0.028994996859875975
MGST1	-0.029046675329890293
TERF2	-0.029054076809220064
TMEM14C	-0.029061044942142927
DCTN3	-0.0290767214617793
KIF3B	-0.029103221633571843
LRBA	-0.029104118900744005
MBNL1	-0.02911472666002717
NLRP2	-0.029123748630891927
BAZ2A	-0.029126115605815166
FUCA2	-0.02913896417135458
CCNY	-0.02913978194903728
RFC3	-0.029156920933859926
KHDRBS1	-0.02916186655837667
PREPL	-0.02916349616510873
CIB1	-0.029188743255337282
CCNJL	-0.029191136696073428
PDGFC	-0.02919507341388303
NTN4	-0.02919507341388303
RAB11FIP5	-0.029198852323709654
IRAK1	-0.029199537058616838
ACOT8	-0.029225369446027293
RCE1	-0.029229711748239736
SCP2	-0.02923384098443006
ORMDL3	-0.029235614578963114
POLD4	-0.02924548845471764
SHROOM2	-0.02928566825642113
ARMC9	-0.029291931392032382
DNM2	-0.029292536623389206
DHX36	-0.02930096813286371
RABGEF1	-0.02930096813286371
ISCA2	-0.02930096813286371
LONP2	-0.02931666918665335
AASDHPPT	-0.029325898203259735
DNAJA1	-0.02934294884256673
RAB5A	-0.029350622066236325
WDR61	-0.02938571243524137
DVL3	-0.029442609332333468
AP1M2	-0.029454260647748986
MAML1	-0.029466443700866884
RNF40	-0.02949614989555258
SEC11A	-0.02951046971680406
STXBP2	-0.02951046971680406
PHF6	-0.02951046971680406
DCBLD1	-0.02951046971680406
RPL37	-0.02951046971680406
NUDT19	-0.02951046971680406
ELP4	-0.02951046971680406
MRPL53	-0.02951046971680406
CCDC6	-0.02951046971680406
SRRM2	-0.02951046971680406
KRCC1	-0.029513781560959088
ZHX2	-0.02952249357424715
ROBO1	-0.02952249357424715
VPS26B	-0.02952249357424715
HSD17B12	-0.02953030649784971
SFT2D1	-0.029537108917211632
ARF6	-0.029548806650634384
CLPTM1L	-0.029577487971859585
GOLPH3	-0.029674168990199385
MORF4L1	-0.029700439637560576
ARRDC1	-0.02973282837477238
PREP	-0.029743437879651984
DPP3	-0.029754829185855702
GTPBP1	-0.029754829185855702
MEGF9	-0.029754829185855702
POLG	-0.029781603950510993
TRIM33	-0.02978231997670658
FNBP1	-0.02978873942459675
EP400	-0.029799809179765227
ZSWIM1	-0.029831920682754184
APEH	-0.029838995408430276
MAP3K4	-0.02987096108107198
RPL15	-0.02989354082462275
USP3	-0.029894419853730064
NCOA4	-0.029923407864026173
RNF215	-0.02994290735334439
BZW2	-0.02994479137108506
CRYZ	-0.029968991736021182
SEC63	-0.02997796305426634
NDUFA9	-0.030003262660202007
CD164	-0.030010226012766598
RDH11	-0.03002021427440852
CLTC	-0.030045050657637552
PDZD11	-0.03006365481104516
VDAC3	-0.030100626698967303
POLR2I	-0.03015252211174576
HDAC2	-0.030162953431989877
PAN3	-0.030179685035355758
KLHL2	-0.030193437739545546
YWHAH	-0.030193437739545546
WRB	-0.030193437739545546
ARL5A	-0.030193437739545546
WIZ	-0.030212508226261398
CDC23	-0.03022627074028274
MRPS7	-0.030237135813392328
TYK2	-0.030281396203418146
EPN1	-0.030292264778031045
DCTN6	-0.03029683340754455
R3HDM1	-0.030298596859166506
TMEM14A	-0.03034829181205901
PSMC5	-0.030388821374156435
PPP4R1	-0.030414613148939038
RAP2C	-0.030432304294660106
CDK2	-0.030432304294660106
CDC73	-0.030432304294660106
RBM12B	-0.030432304294660106
CDC123	-0.030441128312872642
DUSP3	-0.03044193095822239
CAPRIN2	-0.03048901492627386
CTTNBP2NL	-0.03048901492627386
GAN	-0.03048901492627386
MTBP	-0.03048901492627386
TSC2	-0.03048901492627386
SLC35A4	-0.030509377818410385
IMPACT	-0.030509377818410385
RAB3GAP1	-0.030509377818410385
REEP3	-0.030509377818410385
TPR	-0.030529637498176145
RNF138	-0.03056632977447313
YTHDF3	-0.03056632977447313
RAE1	-0.03056632977447313
TRIP12	-0.03056632977447313
RPL5	-0.030617683760556243
RRP1B	-0.030623309647204448
TM7SF3	-0.030629893158720074
OXA1L	-0.030631656865376344
STRN3	-0.030648200046434638
PTK7	-0.030657333262562664
MTA2	-0.030662261409049252
RPLP0	-0.030687272361827177
USP10	-0.030690819197126632
IGBP1	-0.030693528587510663
LARS2	-0.030694459530198042
IER3IP1	-0.030814946342226795
ALDH9A1	-0.03085940410028917
SMC3	-0.03089898541314935
IPO13	-0.030903520092818788
CKAP5	-0.030906575632954226
PPP2R5D	-0.030926836935629903
ADPGK	-0.030947788861117893
MLLT10	-0.03095353132469662
RPL23A	-0.03095393847189444
UNKL	-0.03095889261717073
CPNE3	-0.030967346308618245
MID1	-0.030983645988344855
LYRM1	-0.03101249332644805
SNX27	-0.03101543609751545
CANT1	-0.031016469485309155
LIX1L	-0.0310540599175025
AP3M2	-0.0310540599175025
ACD	-0.0310540599175025
CEP57	-0.03108733394548278
RHOBTB2	-0.03109978113568456
FKBP15	-0.031111501251206247
VDAC1	-0.031142886759880205
TBC1D17	-0.03116254789657306
PHF5A	-0.031163077427034287
H2AFY	-0.031196591426386755
ATG16L1	-0.03120249316245401
KCTD10	-0.03121719412485258
CPT2	-0.03124013375049389
WBP11	-0.0312647215163773
TMCO1	-0.031276313277143565
S100A16	-0.03128356484056303
NUP37	-0.03129543125391038
NRBP1	-0.031303824575659174
SGTA	-0.03136572236106564
STK38	-0.03137964301095391
COL4A1	-0.0313889410240307
RXRB	-0.03140276593019228
DDOST	-0.03140849859008263
PSMD11	-0.03141328601260069
RNF26	-0.03143518897009936
MTMR2	-0.03143901268764482
LMNB2	-0.03150883538801238
MX2	-0.031546760678028814
LRRC58	-0.03156078268168168
FKBP8	-0.03156168327311513
YIPF5	-0.03159107386387336
PFKM	-0.03159120323945329
TEX261	-0.031607458066953184
GRB2	-0.0316560454433494
KIF1C	-0.03166390276274168
ACLY	-0.03168682734220988
HMG20B	-0.03170071069779638
AP3D1	-0.03170324103198005
COX7A2L	-0.031736415871090155
RAB34	-0.031739086354901073
SERPINE1	-0.031774400436880734
USP14	-0.031784885989458826
DCTN5	-0.031794824468405695
SMAD3	-0.031857470375760054
PSMD1	-0.031858011753526164
TTLL12	-0.031886349279893235
SLC44A2	-0.03190756719826565
ADIPOR1	-0.03190831127951087
DHX32	-0.03195371839383012
DOCK7	-0.031959566974503195
NCLN	-0.03197114055100954
SCOC	-0.0319930610701953
EID2	-0.03201406605704086
USP48	-0.03202431883388411
HPS3	-0.032033147772344873
SSH3	-0.03204365089109674
HIGD1A	-0.032074150667290545
ACTR1B	-0.03209666298950881
YIF1B	-0.03212432170655799
RNF130	-0.03215043767463468
GATAD2A	-0.03217142833943663
LRRFIP1	-0.032219173736018555
GLUL	-0.032238140952953305
TRMT5	-0.0322492474547148
PSMF1	-0.032259722597184216
URM1	-0.0322669331415905
PACSIN2	-0.0322669331415905
SFI1	-0.032297617178435586
PRPF31	-0.032312034775292445
SMYD4	-0.03231792811929347
PPP1R3D	-0.03231792811929347
WASL	-0.03231792811929347
TRAF2	-0.03231792811929347
TCF25	-0.03232829795252081
ITGB1BP1	-0.032329153295948695
PLS3	-0.03233317276323669
CBX1	-0.03235475053015229
DOCK5	-0.032361256566063194
RIF1	-0.032377792734893156
UPF3B	-0.032377792734893156
ABL1	-0.0323914383642393
TSN	-0.03240012242221144
IMP4	-0.032405451632461876
MUS81	-0.03241870651652075
HSPA8	-0.03242892472934604
AGPAT3	-0.03243864896293183
GLG1	-0.03246470158519086
TFB2M	-0.03246678800278772
RBMX	-0.032472838605011226
CDK5RAP2	-0.032472838605011226
NCDN	-0.032500622512233755
NCOA5	-0.03250466765175362
IKBKG	-0.03252921072126493
PAIP2	-0.032529844293173786
NF1	-0.032578380328868076
MTR	-0.03258902049124334
PPP1R12A	-0.03262217664425
TNFRSF21	-0.03262288281134017
NRAS	-0.03262887519240008
PRKCSH	-0.03262998231785433
LRP10	-0.03263049766062468
EHMT2	-0.03263723022609215
LMBR1	-0.03263824237254733
ZYX	-0.03264105275638266
UBE2N	-0.03266319182230127
SERBP1	-0.03266996978439749
PPP1CC	-0.03269296077882409
SEC31A	-0.03269864632870145
DNAJB6	-0.03271047002888507
TRIM44	-0.032715182437820955
RPL13A	-0.03272330308389091
PDCD10	-0.0327527706914875
ARL6IP6	-0.03276915669771608
ZFP41	-0.03277330906615396
CARD11	-0.03277330906615396
TOMM40	-0.03277330906615396
CSTF2T	-0.03279211219530185
PPP2CA	-0.03280806227357633
CDC25B	-0.03281191606283405
UBE2G2	-0.03281917402990765
ABCF1	-0.032826054534562776
CD2BP2	-0.032829836988328115
CAB39L	-0.03284182872504968
EEF1D	-0.03284433584184475
RNF44	-0.03287237087393938
PRKAB1	-0.03287777964866949
ANKRD13C	-0.03290112443833533
MAN2B1	-0.03290845532001238
TOMM22	-0.032914254733352466
UACA	-0.03293666750434848
RHOD	-0.03296743921482889
PITRM1	-0.032986980168344456
CYFIP1	-0.03299133642864638
OS9	-0.032991340827384454
MED25	-0.032999550199759184
ARAF	-0.033002621949274995
GUSB	-0.033007306394954965
HSP90B1	-0.03301688520832867
DNMT1	-0.033025074137366696
SAT2	-0.03303392889493294
ITPA	-0.03303392889493294
SLC25A13	-0.03303392889493294
CALCOCO1	-0.033051181599601895
MAPK12	-0.03305504662163619
ETAA1	-0.03306936338710314
PKP2	-0.03307856458997666
CORO2A	-0.03307856458997666
KIF3A	-0.03307856458997666
NLK	-0.033082521393938684
SETD6	-0.033101984196828846
